project_id,grantee,subgrantee,project_name,year,status,project_lead,other_project_lead,category,sub_category,recovery_domain,goal,project_benefit,watershed,resource
22826,OWEB,NA,NA,2020,complete,NA,NA,Upland,NA,Klamath,NA,Total acres treated (upland activities),18010206,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
22863,OWEB,NA,NA,2017,complete,NA,NA,Fish Passage,NA,Klamath,NA,Miles of habitat previously accessible for adults and juveniles- access improved,18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
22863,OWEB,NA,NA,2017,complete,NA,NA,Fish Passage,NA,Klamath,NA,Total miles of fish habitat made accessible by the removal of barriers other than at road/stream cro,18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
22863,OWEB,NA,NA,2017,complete,NA,NA,Fish Passage,NA,Klamath,NA,Total number of non-road crossing barriers improved for fish passage,18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
22863,OWEB,NA,NA,2017,complete,NA,NA,Fish Screening,NA,Klamath,NA,Flow rate of water diverted by screens,18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
22879,OWEB,NA,NA,2019,complete,NA,NA,Fish Screening,NA,Klamath,NA,Flow rate of water diverted by screens,18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
22926,OWEB,NA,NA,2020,complete,NA,NA,Upland,NA,Klamath,NA,Total acres treated (upland activities),18010204,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
22961,OWEB,NA,NA,2021,complete,NA,NA,Upland,NA,Klamath,NA,Total acres treated (upland activities),18010201,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
23089,OWEB,NA,NA,2021,complete,NA,NA,Upland,NA,Klamath,NA,Total acres treated (upland activities),18010204,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
23138,OWEB,NA,NA,2021,complete,NA,NA,Instream,NA,Klamath,NA,Total miles of stream treated (instream activities),18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
23138,OWEB,NA,NA,2021,complete,NA,NA,Riparian,NA,Klamath,NA,Total linear stream miles treated (riparian activities),18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
23138,OWEB,NA,NA,2021,complete,NA,NA,Riparian,NA,Klamath,NA,Total acres treated (riparian activities),18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
23236,OWEB,NA,NA,2020,complete,NA,NA,Riparian,NA,Klamath,NA,Total linear stream miles treated (riparian activities),18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
23236,OWEB,NA,NA,2020,complete,NA,NA,Riparian,NA,Klamath,NA,Total acres treated (riparian activities),18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
23236,OWEB,NA,NA,2020,complete,NA,NA,Upland,NA,Klamath,NA,Total acres treated (upland activities),18010203,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
23237,OWEB,NA,NA,2020,complete,NA,NA,Riparian,NA,Klamath,NA,Total linear stream miles treated (riparian activities),18010201,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
23237,OWEB,NA,NA,2020,complete,NA,NA,Riparian,NA,Klamath,NA,Total acres treated (riparian activities),18010201,OWRI: https://tools.oregonexplorer.info/OE_HtmlViewer/Index.html?viewer=owrt
